"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Segunda e Quinta","8 Dez 2025, 15:52","8 Dez 2025, 16:14","","Supino Sentado (Máquina)",,"",0,"normal",50,9,,,
"Segunda e Quinta","8 Dez 2025, 15:52","8 Dez 2025, 16:14","","Supino Sentado (Máquina)",,"",1,"normal",60,7,,,
"Segunda e Quinta","8 Dez 2025, 15:52","8 Dez 2025, 16:14","","Supino Sentado (Máquina)",,"",2,"normal",60,6,,,
"Segunda e Quinta","8 Dez 2025, 15:52","8 Dez 2025, 16:14","","Pec Deck",,"",0,"normal",30,6,,,
"Segunda e Quinta","8 Dez 2025, 15:52","8 Dez 2025, 16:14","","Pec Deck",,"",1,"normal",30,8,,,
"Segunda e Quinta","8 Dez 2025, 15:52","8 Dez 2025, 16:14","","Pec Deck",,"",2,"normal",35,4,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Remada Sentada com Pegada em V (Cabo)",,"",0,"normal",30,11,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Remada Sentada com Pegada em V (Cabo)",,"",1,"normal",30,10,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Remada Sentada com Pegada em V (Cabo)",,"",2,"normal",40,5,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Puxada Alta na Polia (Máquina)",,"",0,"normal",35,7,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Puxada Alta na Polia (Máquina)",,"",1,"normal",35,8,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Puxada Alta na Polia (Máquina)",,"",2,"normal",40,7,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",0,"normal",25,8,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",1,"normal",30,6,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",2,"normal",30,5,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Direta na Polia",,"",0,"normal",35,9,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Direta na Polia",,"",1,"normal",40,9,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Direta na Polia",,"",2,"normal",45,5,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Direta na Polia",,"",3,"normal",45,6,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Direta na Polia",,"",4,"normal",45,4,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Tríceps na Polia",,"",0,"normal",35,9,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Tríceps na Polia",,"",1,"normal",35,9,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Tríceps na Polia",,"",2,"normal",35,9,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Martelo com Corda na Polia",,"",0,"normal",40,7,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Martelo com Corda na Polia",,"",1,"normal",40,7,,,
"Terça e Sexta","5 Dez 2025, 16:47","5 Dez 2025, 17:46","","Rosca Martelo com Corda na Polia",,"",2,"normal",40,6,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Supino Sentado (Máquina)",,"",0,"normal",40,10,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Supino Sentado (Máquina)",,"",1,"normal",50,8,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Supino Sentado (Máquina)",,"",2,"normal",50,7,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Supino Inclinado (Barra)",,"",0,"normal",24,5,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Supino Inclinado (Barra)",,"",1,"normal",24,6,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Supino Inclinado (Barra)",,"",2,"normal",24,5,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Pec Deck",,"",0,"normal",30,7,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Pec Deck",,"",1,"normal",30,8,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Pec Deck",,"",2,"normal",30,9,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Pec Deck",,"",3,"normal",30,7,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Tríceps na Polia com Corda",,"",0,"normal",40,7,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Tríceps na Polia com Corda",,"",1,"normal",40,9,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Tríceps na Polia com Corda",,"",2,"normal",40,8,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Rosca Martelo com Corda na Polia",,"",0,"normal",40,9,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Rosca Martelo com Corda na Polia",,"",1,"normal",50,5,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Rosca Martelo com Corda na Polia",,"",2,"normal",50,5,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Overhead Triceps Extension (Cable)",,"",0,"normal",20,9,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Overhead Triceps Extension (Cable)",,"",1,"normal",25,7,,,
"Segunda e Quinta","1 Dez 2025, 16:42","1 Dez 2025, 17:43","","Overhead Triceps Extension (Cable)",,"",2,"normal",25,4,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Cadeira Extensora (Máquina)",,"",0,"normal",60,10,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Elevação Pélvica (Barra)",,"",0,"normal",60,12,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Elevação Pélvica (Barra)",,"",1,"normal",70,10,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Elevação Pélvica (Barra)",,"",2,"normal",70,10,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Elevação Pélvica (Barra)",,"",3,"normal",70,9,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Prensa De Ombros (Sentada) (Máquina)",,"",0,"normal",30,6,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Prensa De Ombros (Sentada) (Máquina)",,"",1,"normal",30,6,,,
"Quarta e Sábado","29 Nov 2025, 12:04","29 Nov 2025, 12:34","","Prensa De Ombros (Sentada) (Máquina)",,"",2,"normal",30,5,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Remada Sentada com Pegada em V (Cabo)",,"",0,"normal",30,10,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Remada Sentada com Pegada em V (Cabo)",,"",1,"normal",30,7,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Remada Sentada com Pegada em V (Cabo)",,"",2,"normal",30,7,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Puxada Alta na Polia (Máquina)",,"",0,"normal",40,8,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Puxada Alta na Polia (Máquina)",,"",1,"normal",40,6,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Puxada Alta na Polia (Máquina)",,"",2,"normal",40,5,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",0,"normal",25,9,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",1,"normal",25,7,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Aberturas Invertidas De Ombro Posterior (Na Máquina) ",,"",2,"normal",25,5,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Direta na Polia",,"",0,"normal",20,15,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Direta na Polia",,"",1,"normal",25,12,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Direta na Polia",,"",2,"normal",30,8,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Direta na Polia",,"",3,"normal",30,9,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Direta na Polia",,"",4,"normal",30,9,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Tríceps na Polia",,"",0,"normal",40,5,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Tríceps na Polia",,"",1,"normal",40,5,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Tríceps na Polia",,"",2,"normal",35,9,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Martelo com Corda na Polia",,"",0,"normal",40,7,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Martelo com Corda na Polia",,"",1,"normal",40,6,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Martelo com Corda na Polia",,"",2,"normal",40,6,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Martelo com Corda na Polia",,"",3,"normal",40,7,,,
"Terça e Sexta","28 Nov 2025, 17:34","28 Nov 2025, 18:45","","Rosca Martelo com Corda na Polia",,"",4,"normal",40,6,,,
"Quarta e Sábado","26 Nov 2025, 15:20","26 Nov 2025, 16:25","","Cadeira Extensora (Máquina)",,"",0,"normal",60,9,,,
"Quarta e Sábado","26 Nov 2025, 15:20","26 Nov 2025, 16:25","","Cadeira Extensora (Máquina)",,"",1,"normal",60,10,,,
